Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,grain.base.bleached.wheat,grain.base.rye,grain.base.unbleached,grain.base.whole.wheat,host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,sample.identifier.original,Sample Name,Seasnlty,SRA Study,temp
SRR10450566,AMPLICON,302,5814104,PRJNA589612,SAMN13285005,Metagenome or environmental,4016420,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144901,USA,North America,USA,0,0,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_130,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,130,S_130,8460,SRP230115,86
SRR10450567,AMPLICON,302,4359370,PRJNA589612,SAMN13285292,Metagenome or environmental,3049525,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144900,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_422,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,422,S_422,9106,SRP230115,68
SRR10450568,AMPLICON,302,5377412,PRJNA589612,SAMN13285291,Metagenome or environmental,3727859,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144899,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_421,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,421,S_421,9106,SRP230115,68
SRR10450569,AMPLICON,302,2440764,PRJNA589612,SAMN13285290,Metagenome or environmental,1712909,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144898,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_420,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,420,S_420,3427,SRP230115,96
SRR10450570,AMPLICON,302,6678126,PRJNA589612,SAMN13285289,Metagenome or environmental,4637657,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144897,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_42,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,42,S_42,8534,SRP230115,94
SRR10450571,AMPLICON,302,2846350,PRJNA589612,SAMN13285288,Metagenome or environmental,1985199,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144896,Italy,Europe,Italy,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_419,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,419,S_419,6342,SRP230115,138
SRR10450572,AMPLICON,302,3795234,PRJNA589612,SAMN13285287,Metagenome or environmental,2693224,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144895,USA,North America,USA,0,0,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_418,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,418,S_418,6409,SRP230115,159
SRR10450573,AMPLICON,302,3071340,PRJNA589612,SAMN13285286,Metagenome or environmental,2167042,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144894,Canada,North America,Canada,0,1,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_417,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,417,S_417,10721,SRP230115,65
SRR10450574,AMPLICON,302,2862658,PRJNA589612,SAMN13285285,Metagenome or environmental,1983741,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144893,USA,North America,USA,0,0,1,1,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_415,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,415,S_415,2568,SRP230115,132
SRR10450575,AMPLICON,302,3746310,PRJNA589612,SAMN13285284,Metagenome or environmental,2652792,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144892,USA,North America,USA,1,0,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_414,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,414,S_414,8124,SRP230115,48
SRR10450576,AMPLICON,302,4531812,PRJNA589612,SAMN13285283,Metagenome or environmental,3154222,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144891,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_413,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,413,S_413,7608,SRP230115,151
SRR10450577,AMPLICON,302,9227912,PRJNA589612,SAMN13285004,Metagenome or environmental,6370234,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144890,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_13,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,13,S_13,8904,SRP230115,100
SRR10450578,AMPLICON,302,3822112,PRJNA589612,SAMN13285282,Metagenome or environmental,2640632,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144889,USA,North America,USA,0,0,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_412,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,412,S_412,8962,SRP230115,87
SRR10450579,AMPLICON,302,2664546,PRJNA589612,SAMN13285281,Metagenome or environmental,1884013,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144888,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_411,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,411,S_411,7916,SRP230115,139
SRR10450580,AMPLICON,302,4206860,PRJNA589612,SAMN13285280,Metagenome or environmental,2955611,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144887,USA,North America,USA,1,0,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_410,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,410,S_410,8509,SRP230115,123
SRR10450581,AMPLICON,302,8357850,PRJNA589612,SAMN13285279,Metagenome or environmental,5696144,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144886,USA,North America,USA,0,1,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_41,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,41,S_41,7123,SRP230115,120
SRR10450582,AMPLICON,302,3932946,PRJNA589612,SAMN13285278,Metagenome or environmental,2783698,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144885,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_409,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,409,S_409,3853,SRP230115,144
SRR10450583,AMPLICON,302,4694892,PRJNA589612,SAMN13285277,Metagenome or environmental,3303354,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144884,USA,North America,USA,0,1,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_407,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,407,S_407,7575,SRP230115,95
SRR10450584,AMPLICON,302,3179456,PRJNA589612,SAMN13285276,Metagenome or environmental,2278209,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144883,Canada,North America,Canada,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_406,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,406,S_406,13225,SRP230115,21
SRR10450585,AMPLICON,302,2897992,PRJNA589612,SAMN13285275,Metagenome or environmental,2047464,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144882,USA,North America,USA,0,1,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_405,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,405,S_405,8990,SRP230115,118
SRR10450586,AMPLICON,302,4751970,PRJNA589612,SAMN13285274,Metagenome or environmental,3240170,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144881,USA,North America,USA,NA,NA,NA,NA,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_404,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,404,S_404,4123,SRP230115,148
SRR10450587,AMPLICON,302,4469600,PRJNA589612,SAMN13285273,Metagenome or environmental,3132690,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144880,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_403,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,403,S_403,8825,SRP230115,103
SRR10450588,AMPLICON,302,3101842,PRJNA589612,SAMN13285003,Metagenome or environmental,2193418,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144879,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_129,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,129,S_129,8166,SRP230115,65
SRR10450589,AMPLICON,302,6664234,PRJNA589612,SAMN13284976,Metagenome or environmental,4569399,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144878,USA,North America,USA,0,0,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_101,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,101,S_101,3487,SRP230115,159
SRR10450590,AMPLICON,302,3763222,PRJNA589612,SAMN13285272,Metagenome or environmental,2664327,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144877,USA,North America,USA,1,1,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_402,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,402,S_402,9684,SRP230115,103
SRR10450591,AMPLICON,302,4941022,PRJNA589612,SAMN13285271,Metagenome or environmental,3459732,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144876,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_401,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,401,S_401,4857,SRP230115,108
SRR10450592,AMPLICON,302,2636158,PRJNA589612,SAMN13285270,Metagenome or environmental,1821739,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144875,USA,North America,USA,NA,NA,NA,NA,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_400,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,400,S_400,3050,SRP230115,139
SRR10450593,AMPLICON,302,5631998,PRJNA589612,SAMN13285269,Metagenome or environmental,3977990,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144874,USA,North America,USA,1,0,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_40,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,40,S_40,4106,SRP230115,226
SRR10450594,AMPLICON,302,6427466,PRJNA589612,SAMN13285268,Metagenome or environmental,4530076,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144873,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_4,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,4,S_4,9332,SRP230115,82
SRR10450595,AMPLICON,302,2833666,PRJNA589612,SAMN13285267,Metagenome or environmental,1990871,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144872,USA,North America,USA,0,1,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_399,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,399,S_399,9692,SRP230115,86
SRR10450596,AMPLICON,302,2892254,PRJNA589612,SAMN13285266,Metagenome or environmental,2040762,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144871,USA,North America,USA,0,0,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_398,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,398,S_398,4722,SRP230115,106
SRR10450597,AMPLICON,302,4774318,PRJNA589612,SAMN13285265,Metagenome or environmental,3326223,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144870,USA,North America,USA,0,1,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_397,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,397,S_397,8457,SRP230115,128
SRR10450598,AMPLICON,302,3768960,PRJNA589612,SAMN13285264,Metagenome or environmental,2653160,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144869,Canada,North America,Canada,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_396,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,396,S_396,9406,SRP230115,84
SRR10450599,AMPLICON,302,3533400,PRJNA589612,SAMN13285263,Metagenome or environmental,2526598,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144868,USA,North America,USA,1,0,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_395,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,395,S_395,3624,SRP230115,147
SRR10450600,AMPLICON,302,10338366,PRJNA589612,SAMN13285002,Metagenome or environmental,7153637,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144867,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_128,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:45:00Z,1,128,S_128,8687,SRP230115,109
SRR10450601,AMPLICON,302,3861372,PRJNA589612,SAMN13285262,Metagenome or environmental,2689603,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144866,USA,North America,USA,0,0,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_394,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,394,S_394,7606,SRP230115,150
SRR10450602,AMPLICON,302,3626416,PRJNA589612,SAMN13285261,Metagenome or environmental,2555943,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144865,USA,North America,USA,NA,NA,NA,NA,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_393,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,393,S_393,8708,SRP230115,107
SRR10450603,AMPLICON,302,3448538,PRJNA589612,SAMN13285260,Metagenome or environmental,2340447,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144864,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_392,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,392,S_392,7678,SRP230115,146
SRR10450604,AMPLICON,302,3119358,PRJNA589612,SAMN13285259,Metagenome or environmental,2196328,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144863,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_391,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,391,S_391,5339,SRP230115,113
SRR10450605,AMPLICON,302,4766164,PRJNA589612,SAMN13285258,Metagenome or environmental,3310846,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144862,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_390,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:45:00Z,1,390,S_390,10538,SRP230115,77
SRR10450606,AMPLICON,302,4639324,PRJNA589612,SAMN13285257,Metagenome or environmental,3182987,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144861,Canada,North America,Canada,0,0,0,1,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_39,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,39,S_39,9471,SRP230115,80
SRR10450607,AMPLICON,302,3723660,PRJNA589612,SAMN13285256,Metagenome or environmental,2564487,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144860,USA,North America,USA,NA,NA,NA,NA,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_389,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,389,S_389,3085,SRP230115,144
SRR10450608,AMPLICON,302,4852536,PRJNA589612,SAMN13285255,Metagenome or environmental,3389607,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144859,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_388,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:45:00Z,1,388,S_388,2961,SRP230115,178
SRR10450609,AMPLICON,302,5499118,PRJNA589612,SAMN13285254,Metagenome or environmental,3901956,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144858,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_387,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:45:00Z,1,387,S_387,8769,SRP230115,96
SRR10450610,AMPLICON,302,2832458,PRJNA589612,SAMN13285253,Metagenome or environmental,2019725,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144857,Australia,Oceania,Australia,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_386_2,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:44:00Z,1,386_2,S_386_2,3823,SRP230115,175
SRR10450611,AMPLICON,302,7451246,PRJNA589612,SAMN13285001,Metagenome or environmental,5215681,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144856,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_127,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:45:00Z,1,127,S_127,7906,SRP230115,138
SRR10450612,AMPLICON,302,7769554,PRJNA589612,SAMN13285252,Metagenome or environmental,5382754,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144855,USA,North America,USA,0,1,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_385,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:45:00Z,1,385,S_385,5978,SRP230115,159
SRR10450613,AMPLICON,302,4345478,PRJNA589612,SAMN13285251,Metagenome or environmental,2971490,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144854,USA,North America,USA,0,0,1,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_384,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:45:00Z,1,384,S_384,9449,SRP230115,107
SRR10450614,AMPLICON,302,4733548,PRJNA589612,SAMN13285250,Metagenome or environmental,3299490,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144853,USA,North America,USA,0,0,1,1,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_383,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:45:00Z,1,383,S_383,7784,SRP230115,44
SRR10450615,AMPLICON,302,5002630,PRJNA589612,SAMN13285249,Metagenome or environmental,3508948,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144852,USA,North America,USA,0,0,1,1,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_382,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:45:00Z,1,382,S_382,5123,SRP230115,114
SRR10450616,AMPLICON,302,3285760,PRJNA589612,SAMN13285248,Metagenome or environmental,2262441,UNIVERSITY OF COLORADO AT BOULDER,not applicable,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7144851,Canada,North America,Canada,1,0,0,0,sourdough,Illumina MiSeq,kitchens,not applicable,16S_S_381,PAIRED,PCR,GENOMIC,food metagenome,ILLUMINA,2020-11-01T00:00:00Z,2019-11-15T13:45:00Z,1,381,S_381,11055,SRP230115,-11
