mag_id,sample_description,fermented_food,specific_substrate,substrate_category,general_category,completeness,contamination,contigs,total_length,gc,n50,domain,phylum,class,order,family,genus,species,study_catalog,source,dataset_name,sample_id,split,macrocategory,category,type,subtype,country,sample_accession,run_accession,study_accession,project_accession,database_origin,Reference
MASTER_WP4_TEAGASC_1__TGS01-22__bin.35,cheese_brine,cheese,milk,dairy,fermented_dairy,88.54166667,0.3125,48,1186554,39.83,33578,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Secundilactobacillus,Secundilactobacillus_malefermentans,Carlino2024,MASTER_WP4_TEAGASC_1__TGS01-22,MASTER_WP4_TEAGASC_1,TGS01-22,Carlino2024,,,,,,,,,,,
MASTER_WP4_TEAGASC_1__TGS01-22__bin.14,cheese_brine,cheese,milk,dairy,fermented_dairy,59.48275862,1.724137931,533,3928868,55.03,9770,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas_SGB99191,Carlino2024,MASTER_WP4_TEAGASC_1__TGS01-22,MASTER_WP4_TEAGASC_1,TGS01-22,Carlino2024,,,,,,,,,,,
MASTER_WP4_TEAGASC_1__TGS01-23__bin.3,cheese,cheese,milk,dairy,fermented_dairy,71.44723093,0.0,136,1802120,34.8,18928,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_lactis,Carlino2024,MASTER_WP4_TEAGASC_1__TGS01-23,MASTER_WP4_TEAGASC_1,TGS01-23,Carlino2024,food,dairy,cheese,cheese_1_before_ripening;core,IRL,ERS17785781,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS01-23__bin.6,cheese,cheese,milk,dairy,fermented_dairy,58.73015873,0.0,37,1120016,39.49,43176,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc_pseudomesenteroides,Carlino2024,MASTER_WP4_TEAGASC_1__TGS01-23,MASTER_WP4_TEAGASC_1,TGS01-23,Carlino2024,food,dairy,cheese,cheese_1_before_ripening;core,IRL,ERS17785781,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS01-23__bin.2,cheese,cheese,milk,dairy,fermented_dairy,85.16981132,0.348770726,152,1702528,39.36,14513,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_laudensis,Carlino2024,MASTER_WP4_TEAGASC_1__TGS01-23,MASTER_WP4_TEAGASC_1,TGS01-23,Carlino2024,food,dairy,cheese,cheese_1_before_ripening;core,IRL,ERS17785781,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS01-24__bin.3,cheese,cheese,milk,dairy,fermented_dairy,70.87251829,0.0,154,1957318,34.95,17643,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_lactis,Carlino2024,MASTER_WP4_TEAGASC_1__TGS01-24,MASTER_WP4_TEAGASC_1,TGS01-24,Carlino2024,food,dairy,cheese,cheese_2_before_ripening;core,IRL,ERS17785782,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS01-24__bin.4,cheese,cheese,milk,dairy,fermented_dairy,53.43915344,0.0,22,804015,39.34,45124,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc_pseudomesenteroides,Carlino2024,MASTER_WP4_TEAGASC_1__TGS01-24,MASTER_WP4_TEAGASC_1,TGS01-24,Carlino2024,food,dairy,cheese,cheese_2_before_ripening;core,IRL,ERS17785782,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS01-24__bin.7,cheese,cheese,milk,dairy,fermented_dairy,84.49056604,1.006289308,103,1615624,39.3,20571,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_laudensis,Carlino2024,MASTER_WP4_TEAGASC_1__TGS01-24,MASTER_WP4_TEAGASC_1,TGS01-24,Carlino2024,food,dairy,cheese,cheese_2_before_ripening;core,IRL,ERS17785782,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS01-25__bin.3,cheese,cheese,milk,dairy,fermented_dairy,84.87287649,0.0,142,1882509,34.86,17643,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_lactis,Carlino2024,MASTER_WP4_TEAGASC_1__TGS01-25,MASTER_WP4_TEAGASC_1,TGS01-25,Carlino2024,food,dairy,cheese,cheese_1_before_ripening;rind,IRL,ERS17785783,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS01-25__bin.5,cheese,cheese,milk,dairy,fermented_dairy,94.70899471,0.0,41,1505827,39.22,45898,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc_pseudomesenteroides,Carlino2024,MASTER_WP4_TEAGASC_1__TGS01-25,MASTER_WP4_TEAGASC_1,TGS01-25,Carlino2024,food,dairy,cheese,cheese_1_before_ripening;rind,IRL,ERS17785783,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS01-25__bin.2,cheese,cheese,milk,dairy,fermented_dairy,83.35849057,0.503144654,92,1701333,39.3,28144,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_laudensis,Carlino2024,MASTER_WP4_TEAGASC_1__TGS01-25,MASTER_WP4_TEAGASC_1,TGS01-25,Carlino2024,food,dairy,cheese,cheese_1_before_ripening;rind,IRL,ERS17785783,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS01-26__bin.3,cheese,cheese,milk,dairy,fermented_dairy,84.52830189,0.314465409,90,1670227,39.32,28312,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_laudensis,Carlino2024,MASTER_WP4_TEAGASC_1__TGS01-26,MASTER_WP4_TEAGASC_1,TGS01-26,Carlino2024,food,dairy,cheese,cheese_2_before_ripening;rind,IRL,ERS17785784,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS01-27__bin.1,cheese,cheese,milk,dairy,fermented_dairy,73.14524556,1.724137931,229,2231640,34.39,17479,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_lactis,Carlino2024,MASTER_WP4_TEAGASC_1__TGS01-27,MASTER_WP4_TEAGASC_1,TGS01-27,Carlino2024,food,dairy,cheese,cheese_1_after_ripening;core,IRL,ERS17785785,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS01-27__bin.3,cheese,cheese,milk,dairy,fermented_dairy,83.12842362,1.41509434,231,1774184,35.67,10113,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_cremoris,Carlino2024,MASTER_WP4_TEAGASC_1__TGS01-27,MASTER_WP4_TEAGASC_1,TGS01-27,Carlino2024,food,dairy,cheese,cheese_1_after_ripening;core,IRL,ERS17785785,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS01-27__bin.2,cheese,cheese,milk,dairy,fermented_dairy,96.42857143,0.529100529,139,1652208,39.31,15313,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc_pseudomesenteroides,Carlino2024,MASTER_WP4_TEAGASC_1__TGS01-27,MASTER_WP4_TEAGASC_1,TGS01-27,Carlino2024,food,dairy,cheese,cheese_1_after_ripening;core,IRL,ERS17785785,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS01-28__bin.6,cheese,cheese,milk,dairy,fermented_dairy,55.48589342,0.0,145,1035280,35.45,9610,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_cremoris,Carlino2024,MASTER_WP4_TEAGASC_1__TGS01-28,MASTER_WP4_TEAGASC_1,TGS01-28,Carlino2024,food,dairy,cheese,cheese_2_after_ripening;core,IRL,ERS17785786,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS01-28__bin.4,cheese,cheese,milk,dairy,fermented_dairy,97.60015117,0.529100529,134,1694501,39.27,19090,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc_pseudomesenteroides,Carlino2024,MASTER_WP4_TEAGASC_1__TGS01-28,MASTER_WP4_TEAGASC_1,TGS01-28,Carlino2024,food,dairy,cheese,cheese_2_after_ripening;core,IRL,ERS17785786,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS01-28__bin.1,cheese,cheese,milk,dairy,fermented_dairy,65.38853275,0.534591195,283,1297067,39.32,5243,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_laudensis,Carlino2024,MASTER_WP4_TEAGASC_1__TGS01-28,MASTER_WP4_TEAGASC_1,TGS01-28,Carlino2024,food,dairy,cheese,cheese_2_after_ripening;core,IRL,ERS17785786,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS01-29__bin.1,cheese,cheese,milk,dairy,fermented_dairy,96.73913043,0.27173913,88,1675523,42.14,30504,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus_curvatus,Carlino2024,MASTER_WP4_TEAGASC_1__TGS01-29,MASTER_WP4_TEAGASC_1,TGS01-29,Carlino2024,food,dairy,cheese,cheese_1_after_ripening;rind,IRL,ERS17785787,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
MASTER_WP4_TEAGASC_1__TGS01-29__bin.9,cheese,cheese,milk,dairy,fermented_dairy,59.48275862,0.0,181,1963016,34.63,18146,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_lactis,Carlino2024,MASTER_WP4_TEAGASC_1__TGS01-29,MASTER_WP4_TEAGASC_1,TGS01-29,Carlino2024,food,dairy,cheese,cheese_1_after_ripening;rind,IRL,ERS17785787,,,PRGEB63604,NCBI,"Carlino, N., Blanco-Míguez, A., Punčochář, M., Mengoni, C., Pinto, F., Tatti, A., Manghi, P., Armanini, F., Avagliano, M., Barcenilla, C., Breselge, S., Cabrera-Rubio, R., Calvete-Torre, I., Coakley, M., Cobo-Díaz, J. F., De Filippis, F., Dey, H., Leech, J., Klaassens, E. S., Knobloch, S., O’Neil, D., Quijada, N. M., Sabater, C., Skírnisdóttir, S., Valentino, V., Walsh, L., MASTER EU Consortium, Asnicar, F., Fackelmann, G., Heidrich, V., Rota Stabelli, O., Pasolli, E., Arendt, E., Rubino, F., Cotter, P. D., Ruiz, L., Ercolini, D., Morrison, S., Marchart, J., Sessitsch, A., and Zannini, E. (2024). A pan-European study of the human gut microbiome reveals links with diet, health, and lifestyle. Cell, 187(13), 5795–5816.e15. https://doi.org/10.1016/j.cell.2024.05.028"
