Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Category,Center Name,Collection_Date,Consent,dataset_name,DATASTORE filetype,DATASTORE provider,DATASTORE region,dna_extraction_kit,Experiment,fermented/non-fermented,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,library_layout,Library Name,LibraryLayout,LibrarySelection,LibrarySource,max_read_len,mean_read_len,median_read_len,min_read_len,n_of_bases,n_of_reads,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sequencing_platform,SRA Study,subtype,Type
SRR28523260,WGS,298,8496694521,PRJNA1094419,SAMN40695500,Metagenome or environmental,2762055780,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123983,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_58,PAIRED,RANDOM,METAGENOMIC,150,"148,9642282",150,75,8496694521,56806442,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:40:00Z,1,DF_58,Illumina_NovaSeq_6000,SRP499185,gorgonzola,cheese
SRR28523261,WGS,297,8173131205,PRJNA1094419,SAMN40695499,Metagenome or environmental,2709031726,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123982,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_25,PAIRED,RANDOM,METAGENOMIC,150,"149,1531792",150,75,8173131205,54636159,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:42:00Z,1,DF_25,Illumina_NovaSeq_6000,SRP499185,gorgonzola,cheese
SRR28523262,WGS,298,8483286409,PRJNA1094419,SAMN40695498,Metagenome or environmental,2787804491,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123981,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_62,PAIRED,RANDOM,METAGENOMIC,150,"148,3456421",150,75,8483286409,56694863,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:40:00Z,1,DF_62,Illumina_NovaSeq_6000,SRP499185,pecorino_sardo,cheese
SRR28523263,WGS,298,8607951245,PRJNA1094419,SAMN40695497,Metagenome or environmental,2892778064,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123980,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_38,PAIRED,RANDOM,METAGENOMIC,150,"146,702172",150,75,8607951245,57536194,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:41:00Z,1,DF_38,Illumina_NovaSeq_6000,SRP499185,pecorino_sardo,cheese
SRR28523264,WGS,298,8662141488,PRJNA1094419,SAMN40695496,Metagenome or environmental,2899107781,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123979,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_23,PAIRED,RANDOM,METAGENOMIC,150,"147,7682466",150,75,8662141488,57898897,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:28:00Z,1,DF_23,Illumina_NovaSeq_6000,SRP499185,pecorino_sardo,cheese
SRR28523265,WGS,298,7807368109,PRJNA1094419,SAMN40695469,Metagenome or environmental,2582068906,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123978,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_52,PAIRED,RANDOM,METAGENOMIC,150,"148,6081914",150,75,7807368109,52176569,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:43:00Z,1,DF_52,Illumina_NovaSeq_6000,SRP499185,taleggio,cheese
SRR28523266,WGS,298,8515344889,PRJNA1094419,SAMN40695495,Metagenome or environmental,2820810664,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123977,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_17,PAIRED,RANDOM,METAGENOMIC,150,"148,1042239",150,75,8515344889,56916854,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:48:00Z,1,DF_17,Illumina_NovaSeq_6000,SRP499185,pecorino_di_pienza,cheese
SRR28523267,WGS,298,8584520325,PRJNA1094419,SAMN40695494,Metagenome or environmental,2867478428,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123976,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_15,PAIRED,RANDOM,METAGENOMIC,150,"148,7451744",150,75,8584520325,57372729,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:32:00Z,1,DF_15,Illumina_NovaSeq_6000,SRP499185,bergader_erborinato,cheese
SRR28523268,WGS,298,8214422689,PRJNA1094419,SAMN40695493,Metagenome or environmental,2684357981,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123975,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_9,PAIRED,RANDOM,METAGENOMIC,150,"148,8604139",150,75,8214422689,54898411,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:37:00Z,1,DF_9,Illumina_NovaSeq_6000,SRP499185,mozzarella_di_bufala,cheese
SRR28523269,WGS,292,8461395282,PRJNA1094419,SAMN40695735,Metagenome or environmental,2861284176,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_UNINA_2,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123974,NF,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,R-32,PAIRED,RANDOM,METAGENOMIC,150,"149,3318483",150,75,8461395282,56607923,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:38:00Z,1,R-32,Illumina_NovaSeq_6000,SRP499185,ice_cream_skim_milk,milk
SRR28523270,WGS,284,6872342207,PRJNA1094419,SAMN40695734,Metagenome or environmental,2333294925,other,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_UNINA_2,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123973,NF,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,R-35,PAIRED,RANDOM,METAGENOMIC,150,"149,2296228",150,75,6872342207,46018768,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:33:00Z,1,R-35,Illumina_NovaSeq_6000,SRP499185,ice_cream_chocolate_coating,chocolate_coating
SRR28523271,WGS,298,8858611891,PRJNA1094419,SAMN40695733,Metagenome or environmental,3006192952,other,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_UNINA_2,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123972,NF,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,R-33,PAIRED,RANDOM,METAGENOMIC,150,"149,0036649",150,75,8858611891,59208395,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:31:00Z,1,R-33,Illumina_NovaSeq_6000,SRP499185,ice_cream_whey_protein,whey_protein
SRR28523272,WGS,297,7459499168,PRJNA1094419,SAMN40695732,Metagenome or environmental,2531405591,other,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_UNINA_2,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123971,NF,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,R-34,PAIRED,RANDOM,METAGENOMIC,150,"148,6370684",150,75,7459499168,49908440,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:44:00Z,1,R-34,Illumina_NovaSeq_6000,SRP499185,ice_cream_soy_powder,soy_powder
SRR28523273,WGS,270,19111449574,PRJNA1094419,SAMN40695731,Metagenome or environmental,6303644137,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_UNINA_1,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123970,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,TO013_71775,PAIRED,RANDOM,METAGENOMIC,151,"135,0752414",151,50,19111449574,141487436,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:58:00Z,1,TO013_71775,Illumina_NovaSeq_6000,SRP499185,toma_piemontese,cheese
SRR28523274,WGS,291,17777795016,PRJNA1094419,SAMN40695730,Metagenome or environmental,5976783672,fermented_meat,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_UNINA_1,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123969,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,SS007_71775,PAIRED,RANDOM,METAGENOMIC,151,"145,5271347",151,50,17777795016,122161376,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:59:00Z,1,SS007_71775,Illumina_NovaSeq_6000,SRP499185,soppressata_stagionata,salami
SRR28523275,WGS,290,19841536889,PRJNA1094419,SAMN40695729,Metagenome or environmental,6625576366,fermented_meat,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_UNINA_1,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123968,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,SR008_71775,PAIRED,RANDOM,METAGENOMIC,151,"145,2299697",151,50,19841536889,136621504,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T10:52:00Z,1,SR008_71775,Illumina_NovaSeq_6000,SRP499185,soppressata_di_ricigliano,salami
SRR28523276,WGS,287,19382897670,PRJNA1094419,SAMN40695728,Metagenome or environmental,6397702911,fermented_meat,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_UNINA_1,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123967,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,SC109_71775,PAIRED,RANDOM,METAGENOMIC,151,"143,5344592",151,50,19382897670,135040030,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:57:00Z,1,SC109_71775,Illumina_NovaSeq_6000,SRP499185,soppressata_di_calabria,salami
SRR28523277,WGS,271,21381706193,PRJNA1094419,SAMN40695727,Metagenome or environmental,7075291438,fermented_meat,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_UNINA_1,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123966,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,SC012_71775,PAIRED,RANDOM,METAGENOMIC,151,"135,6474356",151,50,21381706193,157627058,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:54:00Z,1,SC012_71775,Illumina_NovaSeq_6000,SRP499185,soppressata_di_calabria,salami
SRR28523278,WGS,291,16719145558,PRJNA1094419,SAMN40695726,Metagenome or environmental,5575858105,fermented_meat,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_UNINA_1,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123965,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,SA009_71775,PAIRED,RANDOM,METAGENOMIC,151,"145,821748",151,50,16719145558,114654678,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:39:00Z,1,SA009_71775,Illumina_NovaSeq_6000,SRP499185,salsiccia_di_calabria,salami
SRR28523279,WGS,294,8498372807,PRJNA1094419,SAMN40695492,Metagenome or environmental,2847232294,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123964,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_119,PAIRED,RANDOM,METAGENOMIC,150,"149,3066174",150,75,8498372807,56816082,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:35:00Z,1,DF_119,Illumina_NovaSeq_6000,SRP499185,mozzarella_di_bufala,cheese
SRR28523280,WGS,289,16503422086,PRJNA1094419,SAMN40695725,Metagenome or environmental,5498531885,fermented_meat,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_UNINA_1,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123963,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,ST007_71775,PAIRED,RANDOM,METAGENOMIC,151,"144,9224257",151,50,16503422086,113877628,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:47:00Z,1,ST007_71775,Illumina_NovaSeq_6000,SRP499185,salame_tipico,salami
SRR28523281,WGS,286,17601012041,PRJNA1094419,SAMN40695724,Metagenome or environmental,5875274053,fermented_meat,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_UNINA_1,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123962,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,SG007_71775,PAIRED,RANDOM,METAGENOMIC,151,"143,1307395",151,50,17601012041,122971572,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:52:00Z,1,SG007_71775,Illumina_NovaSeq_6000,SRP499185,salame_di_cinghiale,salami
SRR28523282,WGS,294,16499995425,PRJNA1094419,SAMN40695723,Metagenome or environmental,5471873520,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_UNINA_1,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123961,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,PU010_71775,PAIRED,RANDOM,METAGENOMIC,151,"147,4477188",151,50,16499995425,111904040,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:59:00Z,1,PU010_71775,Illumina_NovaSeq_6000,SRP499185,puzzone_di_moena,cheese
SRR28523283,WGS,296,14916575571,PRJNA1094419,SAMN40695722,Metagenome or environmental,4857380005,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_UNINA_1,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123960,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,PU007_71775,PAIRED,RANDOM,METAGENOMIC,151,"148,1177368",151,50,14916575571,100707558,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:36:00Z,1,PU007_71775,Illumina_NovaSeq_6000,SRP499185,puzzone_di_moena,cheese
SRR28523284,WGS,294,15065387327,PRJNA1094419,SAMN40695721,Metagenome or environmental,4967565247,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_UNINA_1,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123959,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,MZ011_71775,PAIRED,RANDOM,METAGENOMIC,151,"147,0966669",151,50,15065387327,102418278,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:44:00Z,1,MZ011_71775,Illumina_NovaSeq_6000,SRP499185,mozzarella_di_bufala_campana,cheese
SRR28523285,WGS,290,16349454735,PRJNA1094419,SAMN40695720,Metagenome or environmental,5352496113,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_UNINA_1,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123958,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,MV011_71775,PAIRED,RANDOM,METAGENOMIC,151,"145,3671581",151,50,16349454735,112470072,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:37:00Z,1,MV011_71775,Illumina_NovaSeq_6000,SRP499185,monte_veronese,cheese
SRR28523286,WGS,282,16342023816,PRJNA1094419,SAMN40695719,Metagenome or environmental,5571095071,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_UNINA_1,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123957,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,FF007_71775,PAIRED,RANDOM,METAGENOMIC,151,"141,0725369",151,50,16342023816,115841284,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:37:00Z,1,FF007_71775,Illumina_NovaSeq_6000,SRP499185,formaggio_di_fossa_di_sogliano,cheese
SRR28523287,WGS,291,20522688403,PRJNA1094419,SAMN40695718,Metagenome or environmental,6679504229,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_UNINA_1,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123956,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,CF008_71775,PAIRED,RANDOM,METAGENOMIC,151,"145,5394891",151,50,20522688403,141011134,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:59:00Z,1,CF008_71775,Illumina_NovaSeq_6000,SRP499185,caciotta_toscana_affumicata_nel_fieno,cheese
SRR28523288,WGS,295,15315422063,PRJNA1094419,SAMN40695717,Metagenome or environmental,5227669011,fermented_meat,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_UNINA_1,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123955,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,FI109_71775,PAIRED,RANDOM,METAGENOMIC,151,"147,8367429",151,50,15315422063,103596858,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T10:11:00Z,1,FI109_71775,Illumina_NovaSeq_6000,SRP499185,finocchiona,salami
SRR28523289,WGS,291,16328503002,PRJNA1094419,SAMN40695716,Metagenome or environmental,5458310326,fermented_meat,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_UNINA_1,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123954,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,FI009_71775,PAIRED,RANDOM,METAGENOMIC,151,"145,5654082",151,50,16328503002,112172962,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:52:00Z,1,FI009_71775,Illumina_NovaSeq_6000,SRP499185,finocchiona,salami
SRR28523290,WGS,298,7904579757,PRJNA1094419,SAMN40695491,Metagenome or environmental,2776326314,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123953,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_118,PAIRED,RANDOM,METAGENOMIC,150,"146,5507745",150,75,7904579757,52836364,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:38:00Z,1,DF_118,Illumina_NovaSeq_6000,SRP499185,roquefort,cheese
SRR28523291,WGS,293,16386223328,PRJNA1094419,SAMN40695715,Metagenome or environmental,5461590072,fermented_meat,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_UNINA_1,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123952,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,FI010_71775,PAIRED,RANDOM,METAGENOMIC,151,"146,5001464",151,50,16386223328,111851242,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:40:00Z,1,FI010_71775,Illumina_NovaSeq_6000,SRP499185,finocchiona,salami
SRR28523292,WGS,296,16445945900,PRJNA1094419,SAMN40695714,Metagenome or environmental,5559770727,fermented_meat,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_UNINA_1,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123951,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,SP109_71775,PAIRED,RANDOM,METAGENOMIC,151,"148,1095856",151,50,16445945900,111039038,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:37:00Z,1,SP109_71775,Illumina_NovaSeq_6000,SRP499185,salame_piacentino,salami
SRR28523293,WGS,292,17023536469,PRJNA1094419,SAMN40695713,Metagenome or environmental,5650938456,fermented_meat,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_UNINA_1,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",QIAGEN_MASTERWP4_kit,SRX24123950,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,SP009_71775,PAIRED,RANDOM,METAGENOMIC,151,"146,2416996",151,50,17023536469,116406856,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:42:00Z,1,SP009_71775,Illumina_NovaSeq_6000,SRP499185,salame_piacentino,salami
SRR28523294,WGS,288,16116128502,PRJNA1094419,SAMN40695712,Metagenome or environmental,5337781566,fermented_meat,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_UNINA_1,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123949,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,SF009_71775,PAIRED,RANDOM,METAGENOMIC,151,"144,0040596",151,50,16116128502,111914404,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:47:00Z,1,SF009_71775,Illumina_NovaSeq_6000,SRP499185,salame_felino,salami
SRR28523295,WGS,298,7637007412,PRJNA1094419,SAMN40695479,Metagenome or environmental,2550608084,dairy,UNIVERSITY OF TRENTO,missing,public,DeFilippisF_xxxx,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123948,F,Italy,Europe,Italy,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,DF_92,PAIRED,RANDOM,METAGENOMIC,150,"147,9795146",150,75,7637007412,51033791,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:46:00Z,1,DF_92,Illumina_NovaSeq_6000,SRP499185,provolone_del_monaco,cheese
SRR28523296,WGS,280,12405501221,PRJNA1094419,SAMN40695595,Metagenome or environmental,4391744718,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_TEAGASC_1,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123947,NF,Ireland,Europe,Ireland,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,TGS06-20,PAIRED,RANDOM,METAGENOMIC,151,"150,3250104",151,75,12405501221,82589721,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:41:00Z,1,TGS06-20,Illumina_NovaSeq_6000,SRP499185,raw_milk,milk
SRR28523297,WGS,280,11885434028,PRJNA1094419,SAMN40695594,Metagenome or environmental,4401304215,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_TEAGASC_1,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",QIAGEN_MASTERWP4_kit,SRX24123946,NF,Ireland,Europe,Ireland,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,TGS05-20,PAIRED,RANDOM,METAGENOMIC,151,"150,109964",151,75,11885434028,79265346,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:51:00Z,1,TGS05-20,Illumina_NovaSeq_6000,SRP499185,raw_milk,milk
SRR28523298,WGS,280,9577344259,PRJNA1094419,SAMN40695593,Metagenome or environmental,3389529781,dairy,UNIVERSITY OF TRENTO,missing,public,MASTER_WP4_TEAGASC_1,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",QIAGEN_MASTERWP4_kit,SRX24123945,NF,Ireland,Europe,Ireland,environmental,Illumina NovaSeq 6000,food,missing,PAIRED,TGS04-20,PAIRED,RANDOM,METAGENOMIC,151,"150,1400252",151,75,9577344259,63859177,food metagenome,ILLUMINA,2024-06-02T00:00:00Z,2024-04-02T09:48:00Z,1,TGS04-20,Illumina_NovaSeq_6000,SRP499185,raw_milk,milk
