genome,cluster,score
CM_UNINA_FFOOD__FFOOD_323__bin.6.fa,360_88,91.9308924914987
CM_UNINA_FFOOD__FFOOD_325__bin.6.fa,360_89,94.07878811345665
DeFilippisF_xxxx__DF_30__bin.6.fa,360_90,88.89844440347106
DeFilippisF_xxxx__DF_34__bin.10.fa,360_91,73.38637176858795
FontanaF_2023__SRR20746937__bin.4.fa,360_92,102.03530192015678
MASTER_WP4_UNINA_2__V-23__bin.1.fa,360_93,67.17157197593794
DeFilippisF_xxxx__DF_121__bin.19.fa,360_94,83.37844378560293
MASTER_WP4_UNINA_2__T-24.1__bin.6.fa,360_95,49.0047138625444
MASTER_WP4_UNINA_1__AS006_71775__bin.10.fa,360_96,63.551203294234575
CM_UNINA_FFOOD__FFOOD_317__bin.2.fa,360_97,80.87330104598183
MASTER_WP4_UNINA_1__CS007_71775__bin.8.fa,360_98,63.85432394730382
MASTER_WP4_CSIC_1__P2227_73323__bin.3.fa,360_99,73.27252527354554
CM_UNINA_FFOOD__FFOOD_358__bin.2.fa,360_100,62.951688684256176
MASTER_WP4_UNINA_2__V-24__bin.11.fa,360_101,60.08367771428209
DeFilippisF_xxxx__DF_67__bin.3.fa,360_102,84.19204222036923
DeFilippisF_xxxx__DF_39__bin.4.fa,360_103,78.29670071781298
MAG_174.fa,360_104,73.82917835264891
MASTER_WP4_UNINA_1__PA002_73417__bin.1.fa,360_105,50.5980656019755
AlvarezOrdonezA_xxxx__Q03-28__bin.1.fa,360_106,60.000768274150474
MASTER_WP4_TEAGASC_1__TGS03-22__bin.3.fa,360_107,75.17689772496789
MASTER_WP4_UNINA_1__MO013_71775__bin.6.fa,360_108,44.76224315601774
FontanaF_2023__SRR20746952__bin.5.fa,360_109,66.45486209296476
FontanaF_2023__SRR20746839__bin.3.fa,360_110,69.7424245438147
DeFilippisF_xxxx__DF_33__bin.10.fa,360_111,63.202329767371346
LeechJ_xxxx__AF14__bin.7.fa,360_112,71.56609606787185
DeFilippisF_xxxx__DF_102__bin.18.fa,360_113,70.8001431507415
MASTER_WP4_FFoQSI_1__DC18-F-BR__bin.3.fa,360_114,50.781474924407085
DeFilippisF_xxxx__DF_41__bin.2.fa,360_115,70.68528774280986
MASTER_WP4_UNINA_1__CM008_71775__bin.9.fa,360_116,72.02776233041112
CM_UNINA_FFOOD__FFOOD_306__bin.1.fa,360_117,72.90521570468032
MASTER_WP4_CSIC_1__P2250_73323__bin.14.fa,360_118,78.5927908996848
DeFilippisF_xxxx__DF_75__bin.12.fa,360_119,56.21490331503821
MASTER_WP4_UNINA_1__GR211_71775__bin.2.fa,360_120,64.75684601400509
MASTER_WP4_CSIC_1__P2245_73323__bin.5.fa,360_121,60.48649329907241
CM_UNINA_FFOOD__FFOOD_223__bin.1.fa,360_122,47.64553230351325
AlvarezOrdonezA_xxxx__Q03-27__bin.4.fa,360_123,57.08562426985621
MortensenS_xxxx__WK017-2-L-08h-02D4_S91__bin.1.fa,360_124,70.53189425493443
CM_UNINA_FFOOD__FFOOD_396__bin.2.fa,360_125,52.38376428822989
DeFilippisF_xxxx__DF_5__bin.10.fa,360_126,56.12999446336858
MASTER_WP4_TEAGASC_1__TGS14-30__bin.10.fa,360_127,55.62772577049759
MASTER_WP4_UNINA_2__I-26.1__bin.7.fa,360_128,64.42419220484628
MortensenS_xxxx__WK017-2-G-48h-01E2_S17__bin.3.fa,360_129,44.98703147133597
MASTER_WP4_UNINA_1__AS102_71775__bin.5.fa,360_130,55.08456539788664
FontanaF_2023__SRR20746877__bin.2.fa,360_131,51.52115689757833
MASTER_WP4_UNINA_2__O-30__bin.15.fa,360_132,51.45518448832193
FontanaF_2023__SRR20746917__bin.1.fa,361_1,82.24750553565023
MASTER_WP4_UNINA_1__PA001_71775__bin.11.fa,361_2,68.4511514264782
CM_UNINA_FFOOD__FFOOD_325__bin.2.fa,361_3,97.2497236138716
MASTER_WP4_CSIC_2__P2599__bin.41.fa,361_4,55.5375603469654
MASTER_WP4_UNINA_1__PT008_71775__bin.2.fa,361_5,102.00474856832744
FontanaF_2023__SRR20746820__bin.6.fa,361_6,97.55816657015058
PatroJN_2016__SRS1044740__bin.1.fa,361_7,68.23482418217372
MASTER_WP4_UNINA_1__CS007_71775__bin.15.fa,361_8,97.8947544675429
CM_UNINA_FFOOD__FFOOD_420__bin.5.fa,361_9,63.309644728003086
CM_UNINA_FFOOD__FFOOD_359__bin.3.fa,361_10,69.38610785164899
DeFilippisF_xxxx__DF_104__bin.6.fa,361_11,55.30514346892482
MASTER_WP4_UNINA_1__PM003_71775__bin.19.fa,361_12,72.88526931802237
MASTER_WP4_UNINA_1__PM001_71775__bin.5.fa,361_13,66.34029265820017
ODFM-BA-A-0135-001_Lactobacillus_rhamnosus_DPC_7102.fa,361_14,102.06452272200822
DeFilippisF_xxxx__DF_96__bin.2.fa,361_15,101.3336840056879
CM_UNINA_FFOOD__FFOOD_311__bin.4.fa,361_16,66.1120180913629
MASTER_WP4_UNINA_1__PU010_71775__bin.25.fa,361_17,65.00419333083971
MASTER_WP4_UNINA_1__PA002_73417__bin.6.fa,361_18,66.3098556792174
MASTER_WP4_UNINA_1__PM007_71775__bin.4.fa,361_19,62.95845902640737
FontanaF_2023__SRR20746852__bin.4.fa,361_20,68.80589426220135
MASTER_WP4_UNINA_1__PA004_73417__bin.9.fa,361_21,56.15647024739511
FontanaF_2023__SRR20746823__bin.4.fa,361_22,73.75378628939929
CM_UNINA_FFOOD__FFOOD_336__bin.3.fa,361_23,76.07828960932005
CM_UNINA_FFOOD__FFOOD_367__bin.4.fa,361_24,64.41427983105447
CM_UNINA_FFOOD__FFOOD_337__bin.6.fa,361_25,102.16414379856887
EinsonEJ_2018__SRS2706107__bin.5.fa,361_26,59.17495362741449
CM_UNINA_FFOOD__FFOOD_282__bin.23.fa,361_27,80.36528653837757
MASTER_WP4_UNINA_1__GR211_71775__bin.3.fa,361_28,50.117660266802034
CM_UNINA_FFOOD__FFOOD_378__bin.3.fa,361_29,76.49360620848523
CM_UNINA_FFOOD__FFOOD_383__bin.8.fa,361_30,61.304403299702834
CM_UNINA_FFOOD__FFOOD_334__bin.9.fa,361_31,78.68858806520241
DeFilippisF_xxxx__DF_88__bin.11.fa,361_32,74.64827042890973
CM_UNINA_FFOOD__FFOOD_330__bin.1.fa,361_33,64.01519865042839
MASTER_WP4_UNINA_1__PM002_71775__bin.19.fa,361_34,65.71654979155667
MASTER_WP4_UNINA_1__PA012_73417__bin.4.fa,361_35,49.655769132491436
MASTER_WP4_UNINA_1__PA207_73417__bin.2.fa,361_36,38.00651773220867
CM_UNINA_FFOOD__FFOOD_310__bin.7.fa,361_37,69.44031870838688
DuruIC_2018__ERS2061101__bin.3.fa,361_38,49.2369293013602
CM_UNINA_FFOOD__FFOOD_396__bin.7.fa,361_39,70.35901516839243
CM_UNINA_FFOOD__FFOOD_389__bin.2.fa,361_40,56.10158523225995
CM_UNINA_FFOOD__FFOOD_342__bin.8.fa,361_41,66.64622270143639
DeFilippisF_xxxx__DF_41__bin.13.fa,361_42,47.32774552921027
LeechJ_xxxx__AF82__bin.9.fa,361_43,60.4887439324328
MASTER_WP4_UNINA_1__TO013_71775__bin.12.fa,361_44,52.22641655776075
CM_UNINA_FFOOD__FFOOD_421__bin.4.fa,362_1,90.73426923067531
CM_UNINA_FFOOD__FFOOD_418__bin.12.fa,362_2,78.98097247921861
YangC_2021__SRR13259374__bin.1.fa,362_3,90.92020623153415
MASTER_WP4_UNINA_1__GR111_73417__bin.5.fa,362_4,85.81079877286024
CM_UNINA_FFOOD__FFOOD_415__bin.4.fa,362_5,100.88118822040035
CM_UNINA_FFOOD__FFOOD_373__bin.2.fa,362_6,68.87804342688743
YangC_2021__SRR13259377__bin.16.fa,362_7,59.67498176085701
CM_UNINA_FFOOD__FFOOD_334__bin.5.fa,362_8,51.8231185479479
CM_UNINA_FFOOD__FFOOD_317__bin.5.fa,362_9,46.64298288077274
MASTER_WP4_UNINA_2__T-26.1__bin.5.fa,362_10,58.57234275258337
MASTER_WP4_UNINA_2__P-22__bin.13.fa,363_0,81.11708132748869
MAG_334.fa,364_1,79.2755686871463
GCF_003946305.1_ASM394630v1_genomic.fa,365_0,94.56713744781207
GCF_009184845.1_ASM918484v1_genomic.fa,366_0,96.50547846958636
GCF_001436615.1_ASM143661v1_genomic.fa,367_0,98.31312833988905
GCF_003946465.1_ASM394646v1_genomic.fa,368_0,98.012604392627
GCF_003946485.1_ASM394648v1_genomic.fa,369_0,98.36255942110472
GCF_003946115.1_ASM394611v1_genomic.fa,370_0,94.14944230024194
GCF_003946165.1_ASM394616v1_genomic.fa,371_0,94.36313762120612
GCF_003946175.1_ASM394617v1_genomic.fa,372_0,98.40158711920891
GCF_003946405.1_ASM394640v1_genomic.fa,373_0,97.47775448996448
MAG_187.fa,374_1,54.86520154307768
MAG_528.fa,374_2,82.88243531103262
GCF_001436135.1_ASM143613v1_genomic.fa,375_0,95.50211358109082
MAG_198.fa,376_1,68.75651153396184
MAG_75.fa,376_2,66.38154268317385
GCF_004010095.1_ASM401009v1_genomic.fa,376_3,89.87404747696525
MAG_519.fa,377_0,42.89926774628099
GCF_003946025.1_ASM394602v1_genomic.fa,378_0,91.65461302780626
LeechJ_xxxx__AF18__bin.2.fa,379_1,94.54740538516495
GCF_009428965.1_ASM942896v1_genomic.fa,380_1,99.87763619008244
LeechJ_xxxx__AF53__bin.8.fa,380_2,64.67456766587651
LeechJ_xxxx__AF41__bin.1.fa,380_3,95.26111837306537
GCF_001435935.1_ASM143593v1_genomic.fa,381_1,90.89282471055489
MASTER_WP4_UNINA_2__P-22__bin.8.fa,381_2,91.51738022640345
LeechJ_xxxx__AF41__bin.5.fa,381_3,90.14906150222849
LeechJ_xxxx__AF70__bin.8.fa,381_4,53.50447079927999
LeechJ_xxxx__AF91__bin.2.fa,381_5,63.55736249842116
MAG_46.fa,381_6,94.33854418120127
LeechJ_xxxx__AF41__bin.3.fa,382_0,75.14543799756785
MotaGutierrezJ_2021__SRR11602145__bin.5.fa,383_1,83.92036405427102
LeechJ_xxxx__AF23__bin.7.fa,384_0,97.57428198117157
GCF_001437055.1_ASM143705v1_genomic.fa,385_0,99.29822401252311
MAG_41.fa,386_1,72.10248976269095
MAG_115.fa,386_2,71.42582333147921
MagliuloR_2024__SRR28235350__bin.5.fa,386_3,51.642696425280114
LeechJ_xxxx__AF55__bin.14.fa,386_4,97.3634064752573
MASTER_WP4_UNINA_2__R-35__bin.3.fa,386_5,87.30317713924218
MotaGutierrezJ_2021__SRR11602147__bin.7.fa,386_6,87.47541352528374
LeechJ_xxxx__AF26__bin.8.fa,386_7,57.893853616043515
LeechJ_xxxx__AF78__bin.14.fa,386_8,54.433774526994405
MAG_475.fa,386_9,101.49540687687066
LeechJ_xxxx__AF33__bin.1.fa,386_10,94.94518778705489
LeechJ_xxxx__AF88__bin.2.fa,386_11,60.360610725673475
MotaGutierrezJ_2021__SRR11602141__bin.21.fa,386_12,86.82829475249288
LeechJ_xxxx__AF68__bin.10.fa,386_13,75.79460443867076
LeechJ_xxxx__AF62__bin.1.fa,386_14,93.08934065410318
LeechJ_xxxx__AF66__bin.9.fa,386_15,97.87101213221958
LeechJ_xxxx__AF25__bin.2.fa,386_16,80.59122862888387
LeechJ_xxxx__AF37__bin.3.fa,386_17,86.46405158546455
LeechJ_xxxx__AF49__bin.1.fa,386_18,89.68719184438669
LeechJ_xxxx__AF12__bin.4.fa,386_19,76.6405989823648
MAG_476.fa,386_20,90.57554561323387
LeechJ_xxxx__AF20__bin.5.fa,386_21,49.43224661946339
CM_UNINA_FFOOD__FFOOD_257__bin.6.fa,386_22,51.44394991211884
DeFilippisF_xxxx__DF_7__bin.24.fa,386_23,77.86928722853744
LeechJ_xxxx__AF22__bin.5.fa,386_24,94.37545206320787
MASTER_WP4_UNINA_1__PA207_73417__bin.1.fa,386_25,94.7216579703642
MASTER_WP4_UNINA_1__GR001_73417__bin.18.fa,386_26,68.56025985748688
MASTER_WP4_UNINA_1__GR012_71775__bin.6.fa,386_27,52.91963672226633
CM_UNINA_FFOOD__FFOOD_410__bin.12.fa,386_28,52.589319604984034
LeechJ_xxxx__AF53__bin.9.fa,386_29,100.28291474390453
LeechJ_xxxx__AF69__bin.8.fa,386_30,50.22218279323394
LeechJ_xxxx__AF89__bin.8.fa,386_31,81.07164678295307
LeechJ_xxxx__AF44__bin.13.fa,386_32,79.74218638228457
MASTER_WP4_UNINA_2__T-23.1__bin.8.fa,386_33,83.78604399837337
MASTER_WP4_UNINA_2__T-24.1__bin.4.fa,386_34,72.95669231779515
MAG_355.fa,386_35,100.95496814518661
YasirM_2022__SRR18335001__bin.4.fa,386_36,100.18081085774818
YulandiA_2020__SRS6115052__bin.5.fa,386_37,100.81399626788264
FontanaF_2023__SRR20746839__bin.4.fa,386_38,102.06176739869107
FontanaF_2023__SRR20746824__bin.1.fa,386_39,53.63918379537995
MAG_385.fa,386_40,96.43087502192796
MASTER_WP4_UNINA_2__P-22__bin.11.fa,386_41,81.63810190396735
LeechJ_xxxx__AF31__bin.5.fa,386_42,85.7765424041945
MASTER_WP4_UNINA_1__PV005_71775__bin.8.fa,386_43,70.30745389179654
CM_UNINA_FFOOD__FFOOD_424__bin.2.fa,386_44,66.15855654715298
CM_UNINA_FFOOD__FFOOD_375__bin.5.fa,386_45,45.394592564775124
LeechJ_xxxx__AF84__bin.17.fa,386_46,76.26082469712257
LopezSanchezR_2023__SRR13708566__bin.12.fa,386_47,70.84222472872341
CM_UNINA_FFOOD__FFOOD_421__bin.7.fa,386_48,47.69657727408481
MASTER_WP4_FFoQSI_2__VB08-26__bin.4.fa,386_49,65.61305482781303
CM_UNINA_FFOOD__FFOOD_424__bin.7.fa,387_1,61.066829823643
CM_UNINA_FFOOD__FFOOD_428__bin.7.fa,387_2,51.90962523438632
WalshL_xxxx__H3_S87__bin.8.fa,388_1,94.21983348629517
LeechJ_xxxx__AF78__bin.4.fa,388_2,98.39374608445576
MAG_358.fa,388_3,87.89276302421752
PatroJN_2016__SRS1044736__bin.4.fa,388_4,59.90412748969561
GCF_008876665.1_ASM887666v1_genomic.fa,389_0,98.89188203909514
MASTER_WP4_FFoQSI_1__DC18-F-AR__bin.20.fa,390_1,96.32718968674
GCF_000420365.1_ASM42036v1_genomic.fa,391_1,102.20664197814615
DeFilippisF_xxxx__DF_75__bin.13.fa,391_2,83.11994638042809
GCF_001434935.1_ASM143493v1_genomic.fa,392_0,98.382297407506
GCF_003946725.1_ASM394672v1_genomic.fa,393_0,100.76388716071826
GCF_003946215.1_ASM394621v1_genomic.fa,394_0,95.61676854968657
ShangpliangH_2023_b__SRR22851057__bin.6.fa,395_1,70.15718338902043
ShangpliangH_2023_b__SRR22851058__bin.16.fa,395_2,73.6519652275628
GCF_003946695.1_ASM394669v1_genomic.fa,396_0,92.98159634012589
GCF_003946645.1_ASM394664v1_genomic.fa,397_0,96.69800943530474
GCF_003946675.1_ASM394667v1_genomic.fa,398_0,96.75655618294051
GCF_003946655.1_ASM394665v1_genomic.fa,399_0,100.7985873380101
LeechJ_2020__ERS3967691__bin.13.fa,400_1,86.01361390547937
XieM_2019__SAMC044639__bin.1.fa,400_2,73.91978118848672
LeechJ_2020__ERS3967733__bin.9.fa,400_3,60.28738671651314
YuY_2022__SRR16950697__bin.11.fa,400_4,55.96911004658663
YuY_2022__SRR16950696__bin.17.fa,400_5,54.42580476313123
LeechJ_xxxx__AF68__bin.18.fa,400_6,83.15536130609284
DuR_2020__DRS139334__bin.18.fa,400_7,44.726226325918645
MAG_509.fa,400_8,56.46841514324444
LeechJ_xxxx__AF69__bin.10.fa,400_9,45.66654547534163
MAG_544.fa,400_10,61.908293788837845
DuR_2020__DRS139335__bin.15.fa,400_11,42.035376929580046
MAG_142.fa,401_1,60.62304988599795
MAG_302.fa,401_2,56.83413015275617
YuY_2022__SRR16950700__bin.21.fa,401_3,67.57530630638388
GCF_004771075.1_ASM477107v1_genomic.fa,401_4,102.25242079518522
LeechJ_xxxx__AF62__bin.7.fa,401_5,69.60544729389555
SulaimanJ_2014__SRS398261__bin.3.fa,401_6,93.45880240479605
LopezSanchezR_2023__SRR13708567__bin.14.fa,401_7,72.05224684850465
LeechJ_xxxx__AF03__bin.2.fa,401_8,68.71656827134372
LeechJ_xxxx__AF92__bin.2.fa,401_9,66.60086462729879
DuR_2020__DRS139335__bin.12.fa,401_10,40.279828117976066
LeechJ_xxxx__AF49__bin.2.fa,401_11,86.58292296289379
LeechJ_xxxx__AF46__bin.5.fa,401_12,69.78904015103684
DuR_2020__DRS139334__bin.5.fa,401_13,63.18557890637691
LeechJ_xxxx__AF54__bin.5.fa,401_14,50.81005983274511
ODFM-BA-A-0217-003_GCF_025908565.1.fa,401_15,100.58299158753825
MASTER_WP4_UNINA_1__SS007_71775__bin.14.fa,402_1,99.82964967537832
GCF_010306265.1_ASM1030626v1_genomic.fa,402_2,100.50407710710239
GCF_012396435.1_ASM1239643v1_genomic.fa,402_3,101.29202806699162
AlvarezOrdonezA_xxxx__Q01-30__bin.4.fa,402_4,63.27661789496245
AlvarezOrdonezA_xxxx__Q01-29__bin.1.fa,402_5,55.292545679622776
YangC_2021__SRR13259379__bin.8.fa,402_6,52.126880849195004
MASTER_WP4_CSIC_1__P2137_73322__bin.20.fa,403_1,97.97715906656039
DeFilippisF_xxxx__DS_2__bin.3.fa,403_2,93.43154212472568
YulandiA_2020__SRS6115052__bin.21.fa,404_1,100.68956891747017
KharnaiorP_2023__SRR22859379__bin.3.fa,404_2,90.65604050799605
LeechJ_xxxx__AF66__bin.4.fa,404_3,96.97054307304691
LeechJ_xxxx__AF57__bin.10.fa,404_4,86.69291428045456
LeechJ_2020__ERS3967702__bin.6.fa,404_5,76.04518940804897
LeechJ_xxxx__AF25__bin.6.fa,404_6,75.0624073342471
TomarS_2023__SRR15925267__bin.8.fa,404_7,35.75760355162037
MASTER_WP4_UNINA_2__V-25.1__bin.1.fa,405_1,101.98920375101228
DeFilippisF_xxxx__DS_78__bin.5.fa,406_1,99.99422580708202
GCF_001437425.1_ASM143742v1_genomic.fa,406_2,100.54895251149802
ODFM-BA-A-0177-001_Lactobacillus_homohiochii_DSM_20571.fa,407_0,100.24765872972243
ODFM-BA-A-0086-005_Weissella_koreensis_CBA3615.fa,408_1,100.07620241486535
MAG_195.fa,408_2,58.97193823781906
MAG_568.fa,408_3,47.30979304333671
MAG_80.fa,408_4,23.098652791622275
GCF_001438705.1_ASM143870v1_genomic.fa,409_0,98.8584068816752
GCF_003353445.1_ASM335344v1_genomic.fa,410_0,101.0500911534964
GCF_025211165.1_ASM2521116v1_genomic.fa,411_1,101.55872167711951
GCF_918814575.1_ASM91881457v1_genomic.fa,412_1,98.79187981311313
MAG_540.fa,412_2,67.6090902584687
GCF_012396505.1_ASM1239650v1_genomic.fa,413_0,100.33458866427677
GCF_918814755.1_ASM91881475v1_genomic.fa,414_0,96.90692977618833
LeechJ_xxxx__AF81__bin.6.fa,415_0,97.38324379300484
GCF_001047115.2_ASM104711v2_genomic.fa,416_1,98.0849116420813
LeechJ_xxxx__AF72__bin.3.fa,417_0,89.63720248479405
GCF_001047075.2_ASM104707v2_genomic.fa,418_0,94.11756094532439
LeechJ_xxxx__AF21__bin.7.fa,419_1,94.47495319864731
LeechJ_xxxx__AF55__bin.3.fa,420_0,45.652393032426076
LeechJ_xxxx__AF55__bin.10.fa,421_0,68.11071573896027
GCF_007954525.1_ASM795452v1_genomic.fa,422_1,97.3315296547222
CM_UNINA_FFOOD__FFOOD_229__bin.10.fa,422_2,102.1417456338656
AlvarezOrdonezA_xxxx__R01-18__bin.4.fa,422_3,64.80020862173906
DeFilippisF_xxxx__DS_12__bin.8.fa,423_1,76.76583517697318
AlvarezOrdonezA_xxxx__F03-18__bin.3.fa,423_2,54.7566000838822
AlvarezOrdonezA_xxxx__F03-19__bin.3.fa,423_3,39.284404761556004
LeechJ_2020__ERS3967741__bin.9.fa,423_4,100.76895399613215
MASTER_WP4_UNINA_2__V-26.1__bin.14.fa,423_5,42.62609792913932
AlvarezOrdonezA_xxxx__Q04-21__bin.1.fa,423_6,54.25530631063521
MASTER_WP4_UNINA_2__V-30__bin.30.fa,423_7,61.69027954740198
AlvarezOrdonezA_xxxx__F01-19__bin.2.fa,423_8,62.743088177278715
GCF_000298875.1_ASM29887v1_genomic.fa,423_9,100.63863254004805
AlvarezOrdonezA_xxxx__F03-19__bin.17.fa,423_10,64.41857014034144
MAG_570.fa,423_11,43.89100860741357
EBC_086.5.fa,424_0,92.27352854626496
GCF_019656015.1_ASM1965601v1_genomic.fa,425_0,100.45167946993328
MAG_49.fa,426_1,102.43758507486785
MortensenS_xxxx__WK032-2-L-48h-03B8_S36__bin.6.fa,426_2,43.038722129212616
LeechJ_xxxx__AF66__bin.6.fa,426_3,86.70945393255369
MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa,426_4,102.63713049758194
MAG_375.fa,426_5,102.36385433800315
MASTER_WP4_UNINA_2__V-26__bin.5.fa,426_6,59.24701703398456
MASTER_WP4_UNINA_2__V-25__bin.6.fa,426_7,55.536473016875725
MASTER_WP4_CSIC_2__P2614__bin.46.fa,426_8,42.65065887543566
FontanaF_2023__SRR20746981__bin.3.fa,426_9,83.06104914873056
FalardeauJ_2023__SRR20811287__bin.3.fa,426_10,58.56513842220867
MASTER_WP4_UNINA_1__PU010_71775__bin.5.fa,426_11,72.9500306502005
YouL_2022__SRR13308523__bin.52.fa,426_12,78.71236555762675
LeechJ_2020__ERS3967689__bin.2.fa,426_13,67.53905550180438
MASTER_WP4_TEAGASC_1__TGS14-22__bin.36.fa,426_14,93.64570574309398
LeechJ_2020__ERS3967733__bin.4.fa,426_15,77.44436772892435
MAG_132.fa,426_16,18.246541667089172
MAG_551.fa,426_17,58.65132773760896
MortensenS_xxxx__WK001T-2-L-16h-05F2_S99__bin.5.fa,426_18,102.28583737470301
MortensenS_xxxx__WK001-1-L-08h-01F1_S25__bin.5.fa,426_19,75.45081479051258
MortensenS_xxxx__WK001-2-L-48h-01F4_S28__bin.9.fa,426_20,75.03822508993306
MortensenS_xxxx__WK058-2-L-48h-04G8_S33__bin.10.fa,426_21,99.40528230994758
MortensenS_xxxx__WK017-2-L-08h-02D4_S91__bin.4.fa,426_22,102.25947103506863
MortensenS_xxxx__WK003-1-L-08h-01F9_S33__bin.9.fa,426_23,75.31939318996938
LeechJ_2020__ERS3967735__bin.10.fa,426_24,79.2039679941915
MortensenS_xxxx__WK053-1-L-48h-04E4_S11__bin.2.fa,426_25,101.41778314589298
MortensenS_xxxx__WK048-1-L-08h-03I6_S97__bin.1.fa,426_26,91.55966300573253
MortensenS_xxxx__WK048-2-G-48h-04C6_S124__bin.5.fa,426_27,77.16904829716391
MortensenS_xxxx__WK051-1-L-48h-04D5_S3__bin.6.fa,426_28,102.11898372799065
LeechJ_2020__ERS3967691__bin.4.fa,426_29,91.95467274034746
CM_UNINA_FFOOD__FFOOD_325__bin.8.fa,426_30,100.72307776094047
MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa,426_31,102.33179036446745
MortensenS_xxxx__WK045-2-L-08h-03H5_S87__bin.8.fa,426_32,99.40901772222162
MotaGutierrezJ_2021__SRR11602140__bin.14.fa,426_33,101.40044948232732
MAG_481.fa,426_34,87.67949906577397
MAG_95.fa,426_35,46.15476023292319
MAG_116.fa,426_36,44.646179791262156
MortensenS_xxxx__WK031-1-L-48h-03B2_S30__bin.1.fa,427_1,102.4924437114425
LeechJ_xxxx__AF38__bin.7.fa,427_2,66.80542887414921
MAG_417.fa,427_3,61.02708790534243
MortensenS_xxxx__WK027-1-L-48h-02I4_S14__bin.8.fa,427_4,56.1665565478505
MortensenS_xxxx__WK048-2-L-48h-03I9_S100__bin.11.fa,427_5,52.330641204961495
MortensenS_xxxx__WK027-1-L-08h-02I3_S13__bin.6.fa,427_6,57.693305514570476
MortensenS_xxxx__WK019-2-L-48h-02E4_S100__bin.6.fa,427_7,93.82254352367262
MortensenS_xxxx__WK017-2-L-48h-02D5_S92__bin.6.fa,427_8,81.20202783964707
MASTER_WP4_CSIC_2__P2528__bin.6.fa,427_9,102.44121759614154
FontanaF_2023__SRR20746925__bin.5.fa,427_10,102.1044109867865
WalshL_xxxx__T5__bin.1.fa,427_11,102.34046314627489
WalshL_xxxx__B12__bin.5.fa,427_12,66.1756582565918
WalshL_xxxx__F5__bin.5.fa,427_13,72.66181311611226
WalshL_xxxx__O3__bin.7.fa,427_14,54.221767760232574
WalshL_xxxx__H9__bin.1.fa,427_15,62.49970606956894
WalshL_xxxx__B9__bin.5.fa,427_16,70.47703318371742
WalshL_xxxx__C1__bin.1.fa,427_17,73.00570023766565
MASTER_WP4_FFoQSI_3__VB09-26__bin.4.fa,427_18,102.20188544121368
FontanaF_2023__SRR20746966__bin.6.fa,427_19,69.17685666263851
MASTER_WP4_TEAGASC_1__TGS04-23__bin.13.fa,427_20,93.2594505216016
WalshL_xxxx__R1__bin.4.fa,427_21,76.01574363952906
MASTER_WP4_FFoQSI_1__RC17-04-AC__bin.13.fa,427_22,61.482381746792335
CM_UNINA_FFOOD__FFOOD_249__bin.2.fa,427_23,57.56602899496315
AlvarezOrdonezA_xxxx__Q02-23__bin.14.fa,427_24,78.90541563012198
AlvarezOrdonezA_xxxx__Q04-27__bin.16.fa,427_25,48.95010532168595
MortensenS_xxxx__WK054-2-L-08h-04E9_S16__bin.8.fa,427_26,102.72115907520197
MortensenS_xxxx__WK062-2-L-08h-04I5_S48__bin.1.fa,427_27,82.50807810527633
GCF_009913915.1_ASM991391v1_genomic.fa,427_28,103.14941827006804
MASTER_WP4_UNINA_1__MV011_71775__bin.11.fa,427_29,85.22219974238152
DeFilippisF_xxxx__DS_105__bin.18.fa,427_30,97.59730524233431
DeFilippisF_xxxx__DF_101__bin.22.fa,427_31,74.88369016474961
AlvarezOrdonezA_xxxx__Q08-30__bin.8.fa,427_32,74.33427794358427
MASTER_WP4_UNINA_2__V-22__bin.5.fa,427_33,61.69036915740198
WalshAM_2016__ERS1354648__bin.3.fa,427_34,49.39971913905769
MASTER_WP4_UNINA_1__AS112_71775__bin.7.fa,427_35,84.29519367695629
WalshL_xxxx__R3__bin.3.fa,427_36,75.36255158625939
WalshL_xxxx__G2__bin.1.fa,427_37,69.29338451260051
FranciosaI_2021__SRR12227953__bin.2.fa,427_38,67.81475576710022
MAG_567.fa,427_39,55.186719013545535
WalshAM_2016__ERS1354642__bin.5.fa,427_40,49.577046130474876
WalshL_xxxx__V1__bin.1.fa,427_41,61.35587552807952
LeechJ_2020__ERS3967716__bin.6.fa,427_42,61.991911640840044
MASTER_WP4_UNINA_1__SF009_71775__bin.8.fa,427_43,53.142849648270115
WalshL_xxxx__R2__bin.3.fa,427_44,55.89609366964731
WalshL_xxxx__L5__bin.3.fa,427_45,46.33680218866578
MAG_402.fa,427_46,3.3079872056882866
EinsonEJ_2018__SRS2706107__bin.2.fa,427_47,57.800784774116046
LeechJ_2020__ERS3967696__bin.4.fa,427_48,51.09620815109948
MASTER_WP4_UNINA_2__O-26.1__bin.17.fa,427_49,52.27057420575227
ODFM-BA-A-0067-003_Leuconostoc_mesenteroides_subsp._mesenteroides_CBA3607.fa,427_50,102.13488232528573
ChaconVargasK_2020__SRS6087088__bin.11.fa,428_1,81.23550092150366
GCF_019656075.1_ASM1965607v1_genomic.fa,429_1,98.08623048631425
LeechJ_xxxx__AF39__bin.7.fa,429_2,68.46179036829638
MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa,430_1,102.42591761979227
FerrocinoI_2018__SRS1779545__bin.1.fa,430_2,84.36798081528417
