genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
MortensenS_xxxx__WK030-2-G-48h-04A6_S106__bin.3.fa,345_1,0.050000000000000044,average,fastANI,345
MortensenS_xxxx__WK057-1-L-48h-04G2_S27__bin.3.fa,345_1,0.050000000000000044,average,fastANI,345
MortensenS_xxxx__WK057-2-L-48h-04G4_S29__bin.6.fa,345_1,0.050000000000000044,average,fastANI,345
MortensenS_xxxx__WK060-1-L-48h-04H5_S39__bin.1.fa,345_1,0.050000000000000044,average,fastANI,345
GCF_000469325.1_ASM46932v1_genomic.fa,346_0,0.050000000000000044,average,fastANI,346
MAG_24.fa,347_0,0.050000000000000044,average,fastANI,347
MAG_520.fa,348_0,0.050000000000000044,average,fastANI,348
GCF_003946445.1_ASM394644v1_genomic.fa,349_1,0.050000000000000044,average,fastANI,349
LeechJ_2020__ERS3967741__bin.14.fa,349_1,0.050000000000000044,average,fastANI,349
AlvarezOrdonezA_xxxx__Q03-28__bin.7.fa,350_1,0.050000000000000044,average,fastANI,350
AlvarezOrdonezA_xxxx__Q05-27__bin.4.fa,350_1,0.050000000000000044,average,fastANI,350
AlvarezOrdonezA_xxxx__Q05-28__bin.4.fa,350_1,0.050000000000000044,average,fastANI,350
AlvarezOrdonezA_xxxx__Q07-27__bin.8.fa,350_1,0.050000000000000044,average,fastANI,350
AlvarezOrdonezA_xxxx__Q07-28__bin.1.fa,350_1,0.050000000000000044,average,fastANI,350
CM_UNINA_FFOOD__FFOOD_325__bin.9.fa,350_1,0.050000000000000044,average,fastANI,350
CM_UNINA_FFOOD__FFOOD_340__bin.11.fa,350_1,0.050000000000000044,average,fastANI,350
DeFilippisF_xxxx__DF_101__bin.14.fa,350_1,0.050000000000000044,average,fastANI,350
DeFilippisF_xxxx__DF_102__bin.7.fa,350_1,0.050000000000000044,average,fastANI,350
DeFilippisF_xxxx__DF_121__bin.15.fa,350_1,0.050000000000000044,average,fastANI,350
DeFilippisF_xxxx__DF_28__bin.2.fa,350_1,0.050000000000000044,average,fastANI,350
DeFilippisF_xxxx__DF_30__bin.1.fa,350_1,0.050000000000000044,average,fastANI,350
DeFilippisF_xxxx__DF_37__bin.2.fa,350_1,0.050000000000000044,average,fastANI,350
DeFilippisF_xxxx__DF_5__bin.13.fa,350_1,0.050000000000000044,average,fastANI,350
DeFilippisF_xxxx__DF_7__bin.27.fa,350_1,0.050000000000000044,average,fastANI,350
DeFilippisF_xxxx__DS_69__bin.8.fa,350_1,0.050000000000000044,average,fastANI,350
FontanaF_2023__SRR20746929__bin.4.fa,350_1,0.050000000000000044,average,fastANI,350
FontanaF_2023__SRR20746959__bin.5.fa,350_1,0.050000000000000044,average,fastANI,350
FontanaF_2023__SRR20746965__bin.2.fa,350_1,0.050000000000000044,average,fastANI,350
LandisEA_2021__SRS5652926__bin.3.fa,350_1,0.050000000000000044,average,fastANI,350
LandisEA_2021__SRS5653132__bin.3.fa,350_1,0.050000000000000044,average,fastANI,350
LandisEA_2021__SRS5653333__bin.1.fa,350_1,0.050000000000000044,average,fastANI,350
MAG_134.fa,350_1,0.050000000000000044,average,fastANI,350
MAG_158.fa,350_1,0.050000000000000044,average,fastANI,350
MAG_505.fa,350_1,0.050000000000000044,average,fastANI,350
MAG_522.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_CSIC_2__P2565__bin.3.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_CSIC_2__P2567__bin.7.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_CSIC_2__P2584__bin.24.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_CSIC_2__P2585__bin.7.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_CSIC_2__P2587__bin.14.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_CSIC_2__P2624__bin.1.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_CSIC_2__P2625__bin.16.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_CSIC_2__P2626__bin.5.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_CSIC_2__P2627__bin.4.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_CSIC_2__P2628__bin.17.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_CSIC_2__P2629__bin.13.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_CSIC_2__P2630__bin.9.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_CSIC_2__P2631__bin.11.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_FFoQSI_3__VB12-27__bin.3.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_TEAGASC_1__TGS08-29__bin.61.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_TEAGASC_1__TGS10-28__bin.13.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_TEAGASC_1__TGS10-30__bin.7.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_UNINA_1__AS001_71775__bin.18.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_UNINA_1__AS211_71775__bin.12.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_UNINA_1__FI010_71775__bin.29.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_UNINA_1__FO005_71775__bin.26.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_UNINA_1__FO013_71775__bin.8.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_UNINA_1__PB007_73417__bin.2.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_UNINA_1__PM012_71775__bin.20.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_UNINA_1__PR102_71775__bin.6.fa,350_1,0.050000000000000044,average,fastANI,350
MASTER_WP4_UNINA_1__PR207_71775__bin.15.fa,350_1,0.050000000000000044,average,fastANI,350
YuY_2022__SRR16950696__bin.3.fa,350_1,0.050000000000000044,average,fastANI,350
YuY_2022__SRR16950697__bin.5.fa,350_1,0.050000000000000044,average,fastANI,350
YuY_2022__SRR16950698__bin.20.fa,350_1,0.050000000000000044,average,fastANI,350
GCF_003946385.1_ASM394638v1_genomic.fa,351_0,0.050000000000000044,average,fastANI,351
GCF_005405165.1_ASM540516v1_genomic.fa,352_0,0.050000000000000044,average,fastANI,352
LandisEA_2021__SRS5653283__bin.1.fa,353_1,0.050000000000000044,average,fastANI,353
YuY_2022__SRR16950700__bin.20.fa,353_1,0.050000000000000044,average,fastANI,353
YuY_2022__SRR16950702__bin.15.fa,353_1,0.050000000000000044,average,fastANI,353
MAG_597.fa,354_1,0.050000000000000044,average,fastANI,354
MAG_612.fa,354_1,0.050000000000000044,average,fastANI,354
MAG_11.fa,355_1,0.050000000000000044,average,fastANI,355
MAG_9.fa,355_1,0.050000000000000044,average,fastANI,355
AlvarezOrdonezA_xxxx__C03-18__bin.6.fa,355_2,0.050000000000000044,average,fastANI,355
AlvarezOrdonezA_xxxx__C03-19__bin.15.fa,355_2,0.050000000000000044,average,fastANI,355
AlvarezOrdonezA_xxxx__C06-18__bin.5.fa,355_2,0.050000000000000044,average,fastANI,355
AlvarezOrdonezA_xxxx__C06-19__bin.3.fa,355_2,0.050000000000000044,average,fastANI,355
AlvarezOrdonezA_xxxx__C07-18__bin.12.fa,355_2,0.050000000000000044,average,fastANI,355
AlvarezOrdonezA_xxxx__C08-18__bin.7.fa,355_2,0.050000000000000044,average,fastANI,355
AlvarezOrdonezA_xxxx__F01-18__bin.6.fa,355_2,0.050000000000000044,average,fastANI,355
AlvarezOrdonezA_xxxx__F02-19__bin.10.fa,355_2,0.050000000000000044,average,fastANI,355
AlvarezOrdonezA_xxxx__R01-18__bin.2.fa,355_2,0.050000000000000044,average,fastANI,355
AlvarezOrdonezA_xxxx__R01-19__bin.5.fa,355_2,0.050000000000000044,average,fastANI,355
AlvarezOrdonezA_xxxx__R02-18__bin.2.fa,355_2,0.050000000000000044,average,fastANI,355
AlvarezOrdonezA_xxxx__R02-19__bin.2.fa,355_2,0.050000000000000044,average,fastANI,355
AlvarezOrdonezA_xxxx__R04-18__bin.6.fa,355_2,0.050000000000000044,average,fastANI,355
AlvarezOrdonezA_xxxx__R04-19__bin.1.fa,355_2,0.050000000000000044,average,fastANI,355
DeFilippisF_xxxx__DF_114__bin.2.fa,355_2,0.050000000000000044,average,fastANI,355
DeFilippisF_xxxx__DS_107__bin.2.fa,355_2,0.050000000000000044,average,fastANI,355
DeFilippisF_xxxx__DS_27__bin.11.fa,355_2,0.050000000000000044,average,fastANI,355
DeFilippisF_xxxx__DS_51__bin.11.fa,355_2,0.050000000000000044,average,fastANI,355
DeFilippisF_xxxx__DS_91__bin.2.fa,355_2,0.050000000000000044,average,fastANI,355
FalardeauJ_2023__SRR20811133__bin.12.fa,355_2,0.050000000000000044,average,fastANI,355
FalardeauJ_2023__SRR20811134__bin.4.fa,355_2,0.050000000000000044,average,fastANI,355
FalardeauJ_2023__SRR20811137__bin.8.fa,355_2,0.050000000000000044,average,fastANI,355
FalardeauJ_2023__SRR20811275__bin.5.fa,355_2,0.050000000000000044,average,fastANI,355
FalardeauJ_2023__SRR20811276__bin.9.fa,355_2,0.050000000000000044,average,fastANI,355
FontanaF_2023__SRR20746954__bin.4.fa,355_2,0.050000000000000044,average,fastANI,355
GCF_001703515.1_ASM170351v1_genomic.fa,355_2,0.050000000000000044,average,fastANI,355
LeechJ_2020__ERS3967741__bin.2.fa,355_2,0.050000000000000044,average,fastANI,355
MASTER_WP4_UNINA_1__GO013_71775__bin.2.fa,355_2,0.050000000000000044,average,fastANI,355
MASTER_WP4_UNINA_1__SA009_71775__bin.7.fa,355_2,0.050000000000000044,average,fastANI,355
MASTER_WP4_UNINA_1__SR008_71775__bin.17.fa,355_2,0.050000000000000044,average,fastANI,355
MASTER_WP4_UNINA_1__TA011_71775__bin.24.fa,355_2,0.050000000000000044,average,fastANI,355
MASTER_WP4_UNINA_2__H-29__bin.17.fa,355_2,0.050000000000000044,average,fastANI,355
MASTER_WP4_UNINA_2__V-25.1__bin.12.fa,355_2,0.050000000000000044,average,fastANI,355
MASTER_WP4_UNINA_2__V-26.1__bin.2.fa,355_2,0.050000000000000044,average,fastANI,355
MASTER_WP4_UNINA_2__V-29__bin.10.fa,355_2,0.050000000000000044,average,fastANI,355
MASTER_WP4_UNINA_2__V-30__bin.5.fa,355_2,0.050000000000000044,average,fastANI,355
We2_bin.full.40.fa,355_2,0.050000000000000044,average,fastANI,355
MortensenS_xxxx__WK015-1-L-08h-02C3_S81__bin.2.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK015-1-L-48h-02C4_S82__bin.4.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK015-2-G-48h-01D9_S15__bin.10.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK015-2-L-08h-02C5_S83__bin.10.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK015-2-L-48h-02C6_S84__bin.6.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK018-1-L-48h-02D7_S94__bin.13.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK022-1-L-48h-02F8_S113__bin.2.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK022-2-L-48h-02G1_S115__bin.4.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK025-1-L-08h-02H4_S5__bin.9.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK025-1-L-48h-02H5_S6__bin.10.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK025-2-G-48h-04A1_S101__bin.6.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK025-2-L-08h-02H6_S7__bin.12.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK025-2-L-48h-02H7_S8__bin.7.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK031-1-L-08h-03B1_S29__bin.3.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK031-1-L-48h-03B2_S30__bin.2.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK031-2-G-48h-04A7_S107__bin.3.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK031-2-L-08h-03B3_S31__bin.1.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK031-2-L-48h-03B4_S32__bin.2.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK032-1-L-48h-03B6_S34__bin.7.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK053-1-L-08h-04E3_S10__bin.4.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK053-1-L-48h-04E4_S11__bin.3.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK053-2-G-48h-05G5_S111__bin.4.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK053-2-L-08h-04E5_S12__bin.8.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK053-2-L-48h-04E6_S13__bin.6.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK054-1-L-48h-04E8_S15__bin.6.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK059-1-L-08h-04G9_S34__bin.2.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK059-1-L-48h-04H1_S35__bin.5.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK059-2-L-08h-04H2_S36__bin.2.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK059-2-L-48h-04H3_S37__bin.5.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK062-1-L-08h-04I3_S46__bin.5.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK062-2-G-48h-05H5_S120__bin.4.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK062-2-L-08h-04I5_S48__bin.4.fa,356_1,0.050000000000000044,average,fastANI,356
MortensenS_xxxx__WK062-2-L-48h-04I6_S49__bin.5.fa,356_1,0.050000000000000044,average,fastANI,356
GCF_004102045.2_ASM410204v2_genomic.fa,357_1,0.050000000000000044,average,fastANI,357
LeechJ_2020__ERS3967701__bin.3.fa,357_1,0.050000000000000044,average,fastANI,357
MortensenS_xxxx__WK048-1-L-48h-03I7_S98__bin.8.fa,357_1,0.050000000000000044,average,fastANI,357
MortensenS_xxxx__WK048-2-L-08h-03I8_S99__bin.6.fa,357_1,0.050000000000000044,average,fastANI,357
MortensenS_xxxx__WK048-2-L-48h-03I9_S100__bin.3.fa,357_1,0.050000000000000044,average,fastANI,357
MortensenS_xxxx__WK055-1-L-08h-04F2_S18__bin.3.fa,357_1,0.050000000000000044,average,fastANI,357
MortensenS_xxxx__WK055-1-L-48h-04F3_S19__bin.3.fa,357_1,0.050000000000000044,average,fastANI,357
MortensenS_xxxx__WK055-2-G-48h-05G7_S113__bin.1.fa,357_1,0.050000000000000044,average,fastANI,357
MortensenS_xxxx__WK055-2-L-08h-04F4_S20__bin.1.fa,357_1,0.050000000000000044,average,fastANI,357
MortensenS_xxxx__WK055-2-L-48h-04F5_S21__bin.6.fa,357_1,0.050000000000000044,average,fastANI,357
MortensenS_xxxx__WK056-1-L-08h-04F6_S22__bin.4.fa,357_1,0.050000000000000044,average,fastANI,357
MortensenS_xxxx__WK056-1-L-48h-04F7_S23__bin.1.fa,357_1,0.050000000000000044,average,fastANI,357
MortensenS_xxxx__WK056-2-G-48h-05G8_S114__bin.5.fa,357_1,0.050000000000000044,average,fastANI,357
MortensenS_xxxx__WK056-2-L-08h-04F8_S24__bin.10.fa,357_1,0.050000000000000044,average,fastANI,357
MortensenS_xxxx__WK056-2-L-48h-04F9_S25__bin.5.fa,357_1,0.050000000000000044,average,fastANI,357
MortensenS_xxxx__WK064-1-L-08h-05A2_S54__bin.4.fa,357_1,0.050000000000000044,average,fastANI,357
MortensenS_xxxx__WK064-1-L-48h-05A3_S55__bin.12.fa,357_1,0.050000000000000044,average,fastANI,357
MortensenS_xxxx__WK064-2-G-48h-05H7_S122__bin.3.fa,357_1,0.050000000000000044,average,fastANI,357
MortensenS_xxxx__WK064-2-L-08h-05A4_S56__bin.5.fa,357_1,0.050000000000000044,average,fastANI,357
MortensenS_xxxx__WK064-2-L-48h-05A5_S57__bin.3.fa,357_1,0.050000000000000044,average,fastANI,357
VerceM_2019__ERS1807706__bin.9.fa,357_1,0.050000000000000044,average,fastANI,357
VerceM_2019__ERS1807707__bin.8.fa,357_1,0.050000000000000044,average,fastANI,357
VerceM_2019__ERS1807708__bin.4.fa,357_1,0.050000000000000044,average,fastANI,357
VerceM_2019__ERS1807709__bin.2.fa,357_1,0.050000000000000044,average,fastANI,357
GCF_020510245.1_ASM2051024v1_genomic.fa,358_1,0.050000000000000044,average,fastANI,358
LeechJ_2020__ERS3967723__bin.12.fa,358_1,0.050000000000000044,average,fastANI,358
LeechJ_2020__ERS3967724__bin.3.fa,358_1,0.050000000000000044,average,fastANI,358
MortensenS_xxxx__WK041-1-L-08h-03F5_S69__bin.11.fa,358_1,0.050000000000000044,average,fastANI,358
MortensenS_xxxx__WK041-1-L-48h-03F6_S70__bin.5.fa,358_1,0.050000000000000044,average,fastANI,358
MortensenS_xxxx__WK041-2-G-48h-04B8_S117__bin.6.fa,358_1,0.050000000000000044,average,fastANI,358
MortensenS_xxxx__WK041-2-L-08h-03F7_S71__bin.2.fa,358_1,0.050000000000000044,average,fastANI,358
MortensenS_xxxx__WK041-2-L-48h-03F8_S72__bin.1.fa,358_1,0.050000000000000044,average,fastANI,358
MortensenS_xxxx__WK045-2-G-48h-04C3_S121__bin.5.fa,358_1,0.050000000000000044,average,fastANI,358
MortensenS_xxxx__WK046-1-L-08h-03H7_S89__bin.3.fa,358_1,0.050000000000000044,average,fastANI,358
MortensenS_xxxx__WK046-1-L-48h-03H8_S90__bin.1.fa,358_1,0.050000000000000044,average,fastANI,358
MortensenS_xxxx__WK046-2-G-48h-04C4_S122__bin.3.fa,358_1,0.050000000000000044,average,fastANI,358
MortensenS_xxxx__WK046-2-L-08h-03H9_S91__bin.6.fa,358_1,0.050000000000000044,average,fastANI,358
MortensenS_xxxx__WK046-2-L-48h-03I1_S92__bin.3.fa,358_1,0.050000000000000044,average,fastANI,358
MortensenS_xxxx__WK047-1-L-08h-03I2_S93__bin.2.fa,358_1,0.050000000000000044,average,fastANI,358
MortensenS_xxxx__WK047-1-L-48h-03I3_S94__bin.7.fa,358_1,0.050000000000000044,average,fastANI,358
MortensenS_xxxx__WK047-2-G-48h-04C5_S123__bin.1.fa,358_1,0.050000000000000044,average,fastANI,358
MortensenS_xxxx__WK047-2-L-08h-03I4_S95__bin.4.fa,358_1,0.050000000000000044,average,fastANI,358
MortensenS_xxxx__WK047-2-L-48h-03I5_S96__bin.3.fa,358_1,0.050000000000000044,average,fastANI,358
MortensenS_xxxx__WK068-2-G-48h-05I3_S127__bin.3.fa,358_1,0.050000000000000044,average,fastANI,358
LeechJ_2020__ERS3967723__bin.8.fa,359_0,0.050000000000000044,average,fastANI,359
AlvarezOrdonezA_xxxx__Q02-28__bin.9.fa,360_1,0.050000000000000044,average,fastANI,360
AlvarezOrdonezA_xxxx__Q02-30__bin.17.fa,360_1,0.050000000000000044,average,fastANI,360
AlvarezOrdonezA_xxxx__Q03-27__bin.4.fa,360_1,0.050000000000000044,average,fastANI,360
AlvarezOrdonezA_xxxx__Q03-28__bin.1.fa,360_1,0.050000000000000044,average,fastANI,360
AlvarezOrdonezA_xxxx__Q06-28__bin.8.fa,360_1,0.050000000000000044,average,fastANI,360
AlvarezOrdonezA_xxxx__Q07-27__bin.2.fa,360_1,0.050000000000000044,average,fastANI,360
AlvarezOrdonezA_xxxx__Q07-28__bin.6.fa,360_1,0.050000000000000044,average,fastANI,360
AlvarezOrdonezA_xxxx__Q08-27__bin.2.fa,360_1,0.050000000000000044,average,fastANI,360
AlvarezOrdonezA_xxxx__Q08-28__bin.4.fa,360_1,0.050000000000000044,average,fastANI,360
BertuzziAS_2018__ERS2032094__bin.4.fa,360_1,0.050000000000000044,average,fastANI,360
BertuzziAS_2018__ERS2032098__bin.1.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_223__bin.1.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_226__bin.2.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_249__bin.6.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_282__bin.17.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_283__bin.5.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_285__bin.12.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_286__bin.10.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_287__bin.8.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_291__bin.2.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_292__bin.1.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_294__bin.5.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_296__bin.7.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_297__bin.4.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_298__bin.9.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_300__bin.4.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_306__bin.1.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_308__bin.1.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_309__bin.2.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_310__bin.1.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_311__bin.6.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_312__bin.6.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_313__bin.1.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_314__bin.4.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_317__bin.2.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_319__bin.12.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_321__bin.6.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_323__bin.6.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_325__bin.6.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_326__bin.4.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_328__bin.7.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_330__bin.7.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_331__bin.15.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_332__bin.3.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_333__bin.4.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_334__bin.1.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_335__bin.1.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_338__bin.7.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_339__bin.17.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_340__bin.1.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_341__bin.11.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_342__bin.3.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_346__bin.7.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_347__bin.7.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_348__bin.2.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_353__bin.12.fa,360_1,0.050000000000000044,average,fastANI,360
CM_UNINA_FFOOD__FFOOD_356__bin.5.fa,360_1,0.050000000000000044,average,fastANI,360
